fixed acidity;volatile acidity;citric acid;residual sugar;chlorides;free sulfur dioxide;total sulfur dioxide;density;pH;sulphates;alcohol;quality
44080.0;0.54;;43863.0;0.08800000000000001;9;105.0;0.99725;45717.0;Jan 18;43961.0;6.0
8.0;0.77;0.32;43832.0;0.079;16;74.0;0.99656;46447.0;0.5;44052.0;6.0
43988.0;0.61;0.0;43983.0;0.069;4;8.0;0.9939600000000001;12114.0;0.37;43931.0;4.0
44020.0;0.78;0.51;44013.0;0.415;12;66.0;0.99623;3.0;Jan 17;43870.0;5.0
43958.0;0.58;0.56;43833.0;0.153;5;14.0;0.9947600000000001;44256.0;01. Mar;43993.0;6.0
44020.0;0.78;;44013.0;0.415;12;66.0;0.99623;3.0;Jan 17;43870.0;5.0
44019.0;;0.27;44046.0;0.11;34;89.0;0.99664;45352.0;0.45;43899.0;5.0
44049.0;0.815;0.0;43862.0;0.267;16;29.0;0.99471;11749.0;0.51;44052.0;3.0
43868.0;0.56;0.26;2.0;0.083;13;100.0;;46082.0;0.52;44083.0;5.0
43869.0;0.885;0.2;43922.0;0.086;7;31.0;0.9946;44138.0;0.46;10.0;5.0
43866.0;0.49;0.26;;0.09;23;74.0;0.9953;;0.62;43873.0;6.0
43868.0;;0.15;2.0;0.078;10;28.0;0.9960899999999999;47178.0;0.51;44083.0;6.0
43958.0;;0.02;43984.0;0.077;;35.0;0.9955700000000001;13210.0;0.62;44053.0;6.0
43958.0;0.57;0.02;43984.0;0.077;11;35.0;0.9955700000000001;13210.0;0.62;44053.0;6.0
44049.0;0.83;0.09;44044.0;0.07400000000000001;4;25.0;0.99534;13940.0;0.45;43991.0;5.0
8.0;0.6;0.22;43832.0;0.08;25;105.0;;43893.0;0.49;44083.0;5.0
8.0;;;43832.0;0.08;25;105.0;0.99613;43893.0;0.49;44083.0;5.0
43837.0;0.755;0.15;44044.0;0.107;20;84.0;0.99593;43525.0;0.5;43960.0;5.0
8.0;0.81;0.25;43924.0;0.076;34;85.0;0.9966799999999999;43525.0;0.42;43870.0;5.0
43928.0;0.64;0.07;44044.0;0.1;8;23.0;0.9961;43893.0;0.58;43991.0;
43928.0;0.64;0.07;44044.0;0.1;8;23.0;0.9961;43893.0;0.58;43991.0;5.0
43988.0;0.64;0.31;43836.0;0.083;7;49.0;0.99718;12844.0;0.68;43900.0;5.0
44018.0;0.48;;43863.0;0.08;36;111.0;0.99524;43833.0;0.53;44021.0;5.0
6.0;0.49;0.0;43892.0;0.068;15;33.0;0.99292;21245.0;0.59;43963.0;6.0
8.0;0.64;0.22;43923.0;0.094;5;33.0;;13575.0;0.58;11.0;5.0
43837.0;0.62;0.06;43891.0;0.07;5;12.0;0.9942;;0.48;44052.0;5.0
8.0;0.52;0.25;2.0;0.078;19;59.0;0.9961200000000001;43893.0;0.48;43871.0;5.0
43927.0;0.57;;44077.0;0.07;27;73.0;;11749.0;0.48;43870.0;5.0
43990.0;0.685;0.1;43983.0;0.092;;12.0;0.99745;11383.0;0.65;20333.0;6.0
44020.0;0.675;0.1;43983.0;0.09;4;11.0;0.99745;11383.0;0.65;20333.0;5.0
43897.0;0.59;0.26;2.0;0.08;17;104.0;0.99584;46813.0;0.52;44083.0;5.0
7.0;0.6;0.12;43863.0;;13;28.0;0.9966;19054.0;0.62;43871.0;7.0
;0.67;0.0;43863.0;0.068;10;24.0;0.9956;15401.0;0.72;43841.0;6.0
44081.0;0.69;0.21;43832.0;0.08;33;141.0;0.9962;45717.0;;44083.0;5.0
44081.0;0.69;0.21;43832.0;0.08;33;141.0;0.9962;45717.0;0.51;44083.0;5.0
43989.0;0.3;0.42;2.0;0.052000000000000005;6;24.0;0.9963;16132.0;0.82;;6.0
43868.0;0.33;0.33;44013.0;0.061;3;13.0;0.996;44986.0;01. Jan;10.0;8.0
8.0;0.5;0.39;43984.0;0.08199999999999999;12;46.0;0.9985;15766.0;0.62;44022.0;6.0
44019.0;0.28;0.3;2.0;0.062;18;34.0;0.9952;46813.0;0.9;43901.0;
43869.0;0.24;0.34;43835.0;0.062;8;22.0;0.9974;44621.0;0.94;44084.0;6.0
6.0;0.51;0.0;43832.0;0.064;40;;0.995;19784.0;0.93;44022.0;6.0
43838.0;0.29;0.36;43863.0;0.048;35;53.0;0.995;46447.0;01. Jan;43933.0;7.0
6.0;0.51;0.0;43832.0;0.064;40;54.0;0.995;19784.0;0.93;44022.0;6.0
43988.0;0.96;0.0;44044.0;0.08199999999999999;5;16.0;0.9936;43954.0;0.44;44085.0;6.0
43927.0;0.47;0.4;43923.0;0.071;8;19.0;0.9963;20515.0;0.73;;6.0
43869.0;0.24;0.34;43835.0;0.062;8;22.0;0.9974;44621.0;0.94;44084.0;6.0
44083.0;0.57;0.25;2.0;0.10400000000000001;12;89.0;0.9963;43924.0;0.9;43840.0;
10.0;0.32;0.59;43863.0;0.077;3;15.0;0.9994;43864.0;0.78;43991.0;5.0
43867.0;0.58;0.0;43983.0;0.065;8;18.0;0.9966;20515.0;0.84;43930.0;5.0
10.0;0.32;0.59;43863.0;0.077;3;15.0;0.9994;43864.0;0.78;43991.0;5.0
43897.0;0.34;0.33;43953.0;0.064;21;37.0;0.9952;12844.0;0.77;43842.0;
44050.0;0.53;;43983.0;0.077;3;;0.995;42430.0;0.46;44052.0;5.0
44019.0;;0.21;43863.0;0.077;32;133.0;0.9956;46447.0;0.45;44083.0;5.0
44050.0;0.53;0.01;43983.0;0.077;;19.0;0.995;42430.0;0.46;44052.0;5.0
43958.0;0.4;0.18;43983.0;0.079;24;58.0;0.9965;12479.0;0.58;;5.0
7.0;0.54;0.0;43832.0;0.079;39;;0.9956;14305.0;0.84;43932.0;6.0
43927.0;0.53;0.09;44077.0;0.12300000000000001;14;31.0;0.9968;43954.0;0.67;;4.0
43898.0;0.26;0.37;43922.0;0.076;8;23.0;0.9974;46082.0;0.7;43991.0;6.0
43898.0;0.26;;43922.0;0.076;8;23.0;0.9974;46082.0;0.7;43991.0;6.0
44019.0;0.23;0.37;44044.0;0.046;23;60.0;0.9971;15036.0;0.71;43842.0;6.0
43989.0;0.41;0.33;43953.0;0.078;6;23.0;;43893.0;0.58;43872.0;5.0
44050.0;0.64;0.0;44075.0;0.07200000000000001;27;55.0;;11383.0;0.63;11.0;5.0
44081.0;0.18;0.4;43863.0;0.049;38;67.0;0.996;12114.0;0.93;43901.0;5.0
43928.0;0.41;0.24;44044.0;0.066;18;47.0;0.9956;13575.0;0.62;43931.0;5.0
43989.0;0.43;0.31;43832.0;0.069;13;74.0;0.9958;46082.0;0.54;44083.0;6.0
44079.0;0.44;0.0;43983.0;0.042;3;11.0;0.9944;17593.0;0.85;44023.0;6.0
43836.0;0.4;0.16;44044.0;0.069;11;25.0;0.9955;15401.0;0.74;43840.0;7.0
43871.0;0.54;0.37;43936.0;;55;95.0;100.369;43160.0;0.77;9.0;6.0
43871.0;0.54;0.37;;0.214;55;;100.369;43160.0;0.77;;6.0
10.0;0.38;0.38;43983.0;0.16899999999999998;27;;0.9991399999999999;42064.0;0.65;43959.0;5.0
44049.0;0.915;0.29;44047.0;0.07;15;39.0;;19419.0;0.54;43841.0;5.0
7.0;0.59;0.0;44013.0;0.052000000000000005;3;8.0;0.996;15036.0;0.47;43900.0;5.0
43897.0;0.67;0.02;43863.0;0.07200000000000001;31;92.0;0.99566;11749.0;0.68;1106666667.0;6.0
43868.0;0.37;0.32;2.0;0.062;15;28.0;0.9947;44986.0;0.73;43901.0;7.0
43928.0;0.785;0.19;43866.0;0.094;19;98.0;0.99713;42430.0;0.52;9566666667.0;6.0
44080.0;0.63;0.02;44075.0;0.078;18;30.0;0.9971200000000001;43924.0;;44052.0;5.0
44080.0;0.58;0.2;27395.0;0.057999999999999996;8;22.0;0.9932200000000001;13940.0;0.49;44023.0;5.0
43897.0;0.67;0.02;43863.0;0.07200000000000001;31;;0.99566;11749.0;0.68;43841.0;6.0
43928.0;0.785;0.19;43866.0;0.094;19;98.0;;42430.0;0.52;43991.0;6.0
44080.0;0.63;0.02;44075.0;0.078;18;30.0;0.9971200000000001;43924.0;0.75;44052.0;5.0
44049.0;0.67;0.0;44075.0;0.08;22;39.0;0.9970100000000001;43924.0;0.74;44021.0;5.0
44080.0;0.58;0.01;44075.0;0.08;40;54.0;0.9968299999999999;43924.0;0.73;44021.0;5.0
43868.0;0.38;0.31;2.0;0.055999999999999994;15;29.0;0.99472;44986.0;0.76;43901.0;8.0
43868.0;0.37;0.32;2.0;0.062;15;28.0;0.9947;44986.0;0.73;43901.0;7.0
44050.0;0.32;0.44;;0.10400000000000001;8;17.0;;12114.0;0.78;11.0;7.0
43988.0;0.58;0.02;2.0;0.062;37;53.0;0.99374;12844.0;0.76;43993.0;7.0
43989.0;0.49;0.33;44075.0;0.07400000000000001;27;85.0;0.9970600000000001;15036.0;0.58;9.0;5.0
44023.0;0.45;0.63;43863.0;0.073;7;23.0;0.99974;44256.0;0.69;44084.0;6.0
43957.0;0.9;0.0;43983.0;0.052000000000000005;9;;0.99467;43954.0;;44084.0;6.0
6.0;0.54;0.06;44044.0;0.05;38;89.0;0.99236;43893.0;0.5;20363.0;6.0
43989.0;0.49;0.33;44075.0;0.07400000000000001;27;85.0;0.9970600000000001;15036.0;0.58;9.0;5.0
43929.0;0.29;0.4;44013.0;0.067;;20.0;0.99603;14305.0;0.6;43961.0;5.0
44081.0;0.2;0.35;44013.0;0.054000000000000006;7;15.0;0.9945799999999999;11749.0;0.8;44085.0;7.0
43927.0;0.42;0.09;43892.0;0.054000000000000006;34;64.0;0.99724;15036.0;0.68;43931.0;6.0
43867.0;0.785;0.0;43832.0;0.06;6;13.0;0.99664;21610.0;0.61;10.0;4.0
44049.0;0.64;0.03;;0.075;14;31.0;0.99545;13210.0;0.58;43931.0;6.0
44080.0;0.63;;43923.0;0.076;14;39.0;;12479.0;0.53;44053.0;6.0
44049.0;0.59;0.1;44013.0;0.063;34;53.0;0.9958;15036.0;0.67;44021.0;5.0
44049.0;0.59;;44013.0;0.063;34;53.0;0.9958;15036.0;0.67;44021.0;5.0
43897.0;0.48;0.32;43832.0;0.062;31;54.0;0.9972799999999999;43893.0;0.65;10.0;7.0
44018.0;01. Apr;0.08;43892.0;0.067;19;32.0;0.9964799999999999;19054.0;0.57;11.0;4.0
43897.0;0.48;0.32;43832.0;0.062;31;54.0;0.9972799999999999;43893.0;0.65;10.0;7.0
43897.0;0.98;0.05;43832.0;0.061;20;49.0;0.99705;11383.0;0.55;44021.0;3.0
10.0;0.69;0.11;43922.0;0.084;8;24.0;0.9957799999999999;32174.0;0.47;44021.0;5.0
44018.0;0.7;0.08;27454.0;0.067;8;16.0;0.99334;15766.0;0.52;43994.0;5.0
43989.0;0.35;0.6;43984.0;0.073;23;44.0;0.99656;13940.0;0.79;43841.0;6.0
43836.0;0.6;0.08;44044.0;0.071;14;45.0;;13940.0;0.54;11.0;5.0
44083.0;0.5;0.5;44056.0;0.205;48;82.0;100.242;42430.0;0.75;44051.0;5.0
43895.0;0.47;0.11;43863.0;0.048;16;89.0;0.99182;19784.0;0.88;1356666667.0;7.0
44083.0;0.5;0.5;44056.0;0.205;48;82.0;100.242;42430.0;0.75;;5.0
43895.0;0.47;0.11;43863.0;0.048;16;89.0;0.99182;19784.0;0.88;43995.0;7.0
43837.0;0.875;;44017.0;0.08199999999999999;3;14.0;0.99808;43924.0;0.52;43871.0;3.0
43869.0;0.28;0.6;3.0;0.10400000000000001;10;22.0;0.99828;14305.0;0.68;43992.0;5.0
43987.0;0.62;0.03;43952.0;0.08;6;13.0;0.99498;24167.0;0.62;43840.0;4.0
43869.0;0.28;0.6;3.0;0.10400000000000001;10;22.0;0.99828;14305.0;0.68;;5.0
43868.0;0.58;0.54;43832.0;0.114;3;9.0;0.9971899999999999;12114.0;0.57;43900.0;4.0
43838.0;0.33;0.44;43952.0;0.042;6;12.0;0.9954200000000001;12844.0;0.61;44022.0;5.0
44049.0;0.91;0.06;;0.06;4;11.0;0.99592;19419.0;0.64;44084.0;4.0
7.0;0.655;0.16;43832.0;0.07400000000000001;8;25.0;0.9960600000000001;13575.0;0.55;44021.0;5.0
;0.68;0.21;;0.07;9;23.0;0.99546;13940.0;0.6;43900.0;5.0
6.0;0.64;0.05;44075.0;0.066;9;17.0;0.9949600000000001;19054.0;0.78;43992.0;5.0
43987.0;;0.04;44013.0;0.049;5;13.0;0.9942;26359.0;0.58;43932.0;5.0
;0.57;0.1;43832.0;0.048;4;11.0;0.9944799999999999;16132.0;0.76;44053.0;6.0
43837.0;0.22;0.49;44044.0;0.039;8;18.0;0.99344;14305.0;0.56;43933.0;6.0
43987.0;0.54;0.04;44013.0;0.049;5;13.0;0.9942;26359.0;0.58;43932.0;5.0
43867.0;0.65;0.06;43983.0;0.05;6;18.0;;20880.0;0.54;35004.0;5.0
44019.0;0.54;0.26;44075.0;0.08900000000000001;23;147.0;0.99636;46082.0;0.59;44021.0;5.0
43927.0;0.31;0.09;43922.0;0.066;15;28.0;0.99459;15401.0;0.7;10.0;7.0
7.0;0.43;0.02;44075.0;0.08;15;28.0;0.99492;12844.0;0.81;43992.0;6.0
44019.0;0.54;0.26;44075.0;0.08900000000000001;23;147.0;0.99636;;0.59;44021.0;5.0
44080.0;0.74;0.03;43892.0;0.054000000000000006;7;;;16497.0;0.63;43962.0;6.0
43988.0;0.895;0.04;43892.0;0.068;7;13.0;0.99582;19419.0;0.58;44053.0;6.0
44080.0;0.74;0.03;43892.0;0.054000000000000006;7;16.0;0.99508;16497.0;0.63;43962.0;6.0
43958.0;0.725;0.04;43952.0;0.076;8;;0.99508;46082.0;0.53;43991.0;5.0
44050.0;0.82;0.29;43894.0;0.083;21;64.0;0.9964200000000001;42430.0;0.53;43930.0;5.0
43897.0;0.585;0.18;43923.0;0.078;15;60.0;0.9963799999999999;11383.0;0.54;44052.0;5.0
43867.0;0.44;0.39;43953.0;0.077;6;14.0;;18688.0;0.69;11.0;6.0
43958.0;0.38;0.57;43892.0;0.106;5;;0.99605;13210.0;0.55;43932.0;6.0
44018.0;0.76;0.02;44044.0;0.078;6;12.0;0.996;20149.0;0.63;34943.0;3.0
44049.0;0.81;;;0.07;6;14.0;0.9956200000000001;18688.0;0.66;44053.0;6.0
43958.0;0.38;0.57;43892.0;0.106;5;12.0;0.99605;13210.0;0.55;43932.0;6.0
43837.0;0.27;0.6;43832.0;0.07400000000000001;17;25.0;0.9981399999999999;13940.0;0.72;43992.0;6.0
44081.0;0.18;0.4;44044.0;0.062;;20.0;0.9941;46813.0;0.7;43841.0;5.0
43927.0;0.36;0.21;43863.0;0.047;26;48.0;0.99661;17227.0;0.77;44021.0;6.0
43837.0;0.69;0.04;43832.0;0.068;19;27.0;0.9971200000000001;16132.0;0.67;44052.0;5.0
43927.0;0.79;0.04;43863.0;;11;17.0;0.9958799999999999;19419.0;0.65;43931.0;6.0
43927.0;0.56;0.15;44044.0;0.078;;65.0;0.9929399999999999;12114.0;0.6;43961.0;6.0
44080.0;0.84;0.21;43834.0;0.07400000000000001;16;65.0;0.9984200000000001;19419.0;0.72;9233333333.0;6.0
44080.0;0.84;0.21;43834.0;0.07400000000000001;16;65.0;0.9984200000000001;19419.0;0.72;45901.0;6.0
;0.32;0.25;43892.0;0.071;23;58.0;0.9963299999999999;15401.0;0.97;43992.0;5.0
43957.0;0.53;0.06;2.0;0.063;29;44.0;0.9948899999999999;13940.0;0.83;43900.0;6.0
43928.0;0.47;0.46;43863.0;;7;20.0;0.9964700000000001;11749.0;0.63;;5.0
43988.0;0.7;0.08;43984.0;0.106;14;27.0;0.99665;16132.0;0.58;43871.0;5.0
43957.0;0.53;0.06;2.0;0.063;29;44.0;0.9948899999999999;13940.0;0.83;43900.0;6.0
44080.0;0.48;0.2;44075.0;0.08199999999999999;9;23.0;0.99585;14305.0;0.43;43960.0;4.0
43836.0;0.32;0.25;43892.0;0.071;23;;0.9963299999999999;15401.0;0.97;43992.0;5.0
44049.0;0.48;0.25;2.0;;29;61.0;0.9953;12479.0;0.6;43931.0;5.0
6.0;0.42;0.19;2.0;0.075;;47.0;0.9952200000000001;14305.0;0.78;10.0;6.0
44018.0;0.48;0.08;43832.0;0.064;18;34.0;0.9955200000000001;12114.0;0.64;44021.0;
44049.0;0.47;0.08;43863.0;0.064;18;38.0;0.9955299999999999;43893.0;0.65;43991.0;6.0
43837.0;;0.07;;0.071;15;24.0;0.9951;47178.0;0.66;44053.0;6.0
44081.0;0.29;0.49;43863.0;0.096;21;59.0;;11383.0;0.67;43840.0;6.0
43837.0;0.69;0.08;43832.0;0.063;42;52.0;0.99608;15401.0;0.6;;6.0
43988.0;0.44;0.09;43863.0;0.063;9;18.0;0.99444;15401.0;0.69;43901.0;6.0
43836.0;0.705;;44045.0;0.081;13;28.0;0.99631;43985.0;0.66;43871.0;5.0
43868.0;0.53;0.13;2.0;0.057999999999999996;18;22.0;;44256.0;0.68;44083.0;6.0
8.0;0.39;0.3;44075.0;0.07400000000000001;32;84.0;0.9971700000000001;14305.0;0.61;9.0;5.0
43988.0;0.56;0.14;43923.0;0.064;13;29.0;0.99397;15401.0;0.62;44023.0;7.0
7.0;0.55;0.13;43863.0;0.075;;35.0;0.9959;13210.0;0.59;44021.0;6.0
43836.0;0.53;0.08;44075.0;0.077;;45.0;0.9952799999999999;43985.0;0.68;43900.0;6.0
43926.0;0.58;0.08;44075.0;;20;31.0;0.99484;43954.0;0.64;43871.0;
43867.0;0.64;0.09;43953.0;0.081;15;26.0;0.9953799999999999;20880.0;;12.0;5.0
43868.0;0.39;0.32;44044.0;0.065;34;60.0;0.9971399999999999;16862.0;0.78;44083.0;5.0
43867.0;0.52;0.08;43925.0;0.071;11;32.0;0.99646;20515.0;0.63;43993.0;6.0
43928.0;0.25;0.29;43863.0;0.054000000000000006;19;49.0;0.99666;43924.0;0.76;44084.0;7.0
44018.0;0.855;0.02;44075.0;0.064;29;38.0;0.99472;43893.0;0.56;27668.0;6.0
43841.0;0.44;0.42;43863.0;0.064;14;19.0;0.9975799999999999;45717.0;0.57;43931.0;6.0
43929.0;0.37;0.43;43892.0;0.063;12;19.0;0.9955;42795.0;0.81;43872.0;7.0
43957.0;0.63;0.33;44044.0;0.059000000000000004;16;28.0;0.99531;13210.0;0.64;43840.0;6.0
7.0;0.57;0.02;2.0;0.07200000000000001;17;26.0;0.99575;13210.0;0.61;43871.0;5.0
43896.0;;;43983.0;0.048;12;26.0;0.99306;20149.0;0.51;43842.0;5.0
43872.0;0.4;0.5;2.0;0.099;19;50.0;;43833.0;0.58;43931.0;5.0
43928.0;0.36;0.3;44044.0;;17;24.0;0.99419;45352.0;0.7;43932.0;8.0
43837.0;0.68;0.0;43892.0;0.087;17;26.0;0.9978299999999999;16497.0;0.53;43960.0;5.0
43837.0;0.67;0.0;43892.0;0.083;18;27.0;0.9976799999999999;16132.0;0.54;43930.0;5.0
;0.68;0.01;44015.0;0.10300000000000001;32;54.0;0.9958600000000001;18688.0;0.66;43901.0;6.0
43897.0;0.735;0.0;43863.0;0.08;18;28.0;0.99765;15036.0;0.6;43930.0;5.0
43988.0;0.855;0.02;43923.0;0.062;15;23.0;0.9962700000000001;19784.0;0.6;11.0;6.0
7.0;0.56;0.17;44013.0;0.065;15;24.0;0.9951399999999999;16132.0;0.68;20363.0;7.0
43988.0;0.88;0.04;43863.0;;12;20.0;;19419.0;0.56;44083.0;5.0
43988.0;0.855;0.02;43923.0;0.062;15;23.0;0.9962700000000001;19784.0;0.6;11.0;6.0
44080.0;0.63;0.33;44018.0;0.235;66;115.0;0.99787;44621.0;0.56;43960.0;5.0
44050.0;0.6;0.26;2.0;0.08;31;;0.9962200000000001;44256.0;0.52;44083.0;5.0
44050.0;0.6;0.26;2.0;0.08;31;131.0;0.9962200000000001;44256.0;0.52;44083.0;5.0
44050.0;0.6;0.26;2.0;0.08;31;131.0;0.9962200000000001;44256.0;0.52;44083.0;5.0
43868.0;0.695;0.13;2.0;0.076;12;20.0;0.99546;47178.0;0.54;43840.0;5.0
43868.0;0.695;0.13;2.0;0.076;12;20.0;0.99546;47178.0;0.54;43840.0;5.0
43868.0;0.695;0.13;2.0;0.076;12;20.0;0.99546;47178.0;0.54;43840.0;5.0
44018.0;0.67;0.02;44075.0;0.061;26;42.0;0.9948899999999999;14305.0;0.82;44084.0;6.0
44018.0;;0.64;43832.0;0.059000000000000004;24;52.0;0.9949399999999999;12479.0;0.71;43872.0;6.0
;0.695;0.13;2.0;0.076;12;20.0;0.99546;47178.0;0.54;43840.0;5.0
7.0;0.56;0.13;43983.0;0.077;25;42.0;0.99629;12479.0;0.59;43870.0;
43867.0;0.51;0.14;44075.0;0.055999999999999994;15;34.0;0.9939600000000001;17593.0;0.57;43962.0;6.0
43927.0;0.36;0.53;43863.0;0.23;19;35.0;0.9934;13575.0;0.93;43933.0;6.0
43927.0;0.38;0.14;43863.0;0.038;15;25.0;0.9951399999999999;16132.0;0.65;43841.0;6.0
43897.0;0.69;0.32;43863.0;0.069;35;104.0;0.9963200000000001;12114.0;0.51;43960.0;5.0
6.0;;0.2;43923.0;0.075;15;50.0;0.99467;21245.0;0.67;43963.0;6.0
43987.0;0.31;0.78;44087.0;0.07400000000000001;23;92.0;0.99677;14305.0;0.48;43961.0;6.0
43958.0;0.52;0.4;43863.0;0.06;12;20.0;0.99474;46082.0;0.64;44054.0;6.0
8.0;0.3;0.63;43983.0;0.081;16;29.0;0.9958799999999999;43893.0;0.78;44053.0;6.0
43867.0;0.7;0.15;43835.0;0.076;13;27.0;0.9962200000000001;19784.0;0.6;44085.0;
44049.0;0.67;0.15;44044.0;0.11800000000000001;13;20.0;0.9954;15401.0;0.67;43901.0;6.0
43867.0;0.56;0.09;44013.0;0.053;24;32.0;0.9940200000000001;19784.0;0.6;43901.0;5.0
43928.0;0.35;0.33;43923.0;0.068;9;26.0;0.9947;13210.0;0.6;44085.0;6.0
43867.0;0.56;0.09;44013.0;0.053;24;32.0;0.9940200000000001;;0.6;43901.0;5.0
43836.0;0.715;0.1;43984.0;0.053;13;27.0;0.9936200000000001;20880.0;0.5;44085.0;5.0
43867.0;0.46;0.29;43832.0;0.07400000000000001;32;98.0;0.9957799999999999;12114.0;;44052.0;5.0
44018.0;0.32;0.44;43923.0;0.061;24;34.0;0.99484;47178.0;0.8;43993.0;7.0
43868.0;0.39;0.44;43984.0;0.066;22;48.0;0.9949399999999999;43893.0;0.84;43962.0;6.0
43958.0;0.31;0.41;43923.0;0.065;34;60.0;0.99492;12479.0;0.85;43932.0;6.0
44048.0;0.61;0.11;44044.0;0.066;18;28.0;0.9948299999999999;20149.0;0.66;44084.0;6.0
43868.0;0.66;0.33;43953.0;0.068;34;102.0;0.9941399999999999;46447.0;0.78;44055.0;6.0
43988.0;0.725;0.2;44050.0;0.073;;79.0;0.9977;47178.0;0.54;43870.0;5.0
43896.0;0.55;0.15;44044.0;0.077;26;35.0;0.9931399999999999;11749.0;0.82;43993.0;6.0
43926.0;0.74;0.09;44013.0;0.08900000000000001;;26.0;0.9940200000000001;24532.0;0.56;43993.0;6.0
43896.0;0.51;0.13;43892.0;0.076;29;40.0;;;0.75;11.0;6.0
44049.0;0.62;0.08;44075.0;0.068;28;38.0;0.99651;15401.0;;43960.0;6.0
43867.0;0.6;0.08;2.0;;32;44.0;0.9949;;0.58;43961.0;5.0
44079.0;0.55;0.1;43863.0;0.062;39;51.0;0.9951200000000001;19054.0;0.76;43872.0;6.0
43896.0;;0.13;43892.0;0.076;;40.0;0.99574;15401.0;0.75;11.0;6.0
44079.0;0.645;;2.0;0.075;32;44.0;0.9954700000000001;20880.0;0.71;43871.0;5.0
6.0;0.31;0.47;43985.0;0.067;18;;0.99549;14305.0;0.66;11.0;6.0
